1	0.6730028986930847
2	0.7362402081489563
3	0.6091974377632141
4	0.3100939095020294
5	0.7618046402931213
6	0.9256757497787476
7	0.7710565328598022
8	0.7277789115905762
9	0.6544143557548523
10	0.8254792094230652
11	0.8104243874549866
12	0.9739664196968079
13	0.9554132223129272
14	0.6746506094932556
15	0.9456866383552551
16	0.5522730946540833
17	0.6889177560806274
18	0.6410473585128784
19	0.7895222902297974
20	0.6275049448013306
21	0.3871142566204071
22	0.7994245886802673
23	0.6098365783691406
24	0.5606157779693604
25	0.7463172078132629
26	0.6702549457550049
27	0.7188794612884521
28	0.5557998418807983
29	0.6131348013877869
30	0.4843006432056427
31	0.967373251914978
32	0.6661983728408813
33	1.0025508403778076
34	0.359910249710083
35	0.7312403917312622
36	0.8766416311264038
37	0.637708842754364
38	0.9457744359970093
39	1.1108012199401855
40	0.8370738625526428
41	0.6747686862945557
42	0.533573567867279
43	0.7847923040390015
44	0.8340266942977905
45	1.2502552270889282
46	0.36720919609069824
47	0.25361090898513794
48	1.144892930984497
49	0.8849308490753174
50	0.8297761082649231
51	0.9485728740692139
52	0.43293866515159607
53	0.7327280044555664
54	0.3812461197376251
55	1.2234604358673096
56	0.3017563819885254
57	0.94405198097229
58	1.2117977142333984
59	0.8249295353889465
60	0.6791209578514099
61	0.6177258491516113
62	0.6898330450057983
63	0.37121397256851196
64	0.7352122068405151
65	0.7493245601654053
66	0.7206475734710693
67	0.9676485061645508
68	0.30140799283981323
69	0.7885646820068359
70	1.6527060270309448
71	1.6773346662521362
72	1.7465887069702148
73	2.0493216514587402
74	1.8156412839889526
75	1.6915456056594849
76	1.5285090208053589
77	1.6181044578552246
78	1.8207682371139526
79	1.7563267946243286
80	1.7995840311050415
81	1.6947580575942993
82	1.886540174484253
83	1.6997860670089722
84	1.9921953678131104
85	1.99051034450531
86	1.1186305284500122
87	0.7981244325637817
88	0.667453944683075
89	0.851397693157196
90	1.0597339868545532
91	0.799583911895752
92	0.3979511857032776
93	0.7315694093704224
94	0.7732765674591064
95	0.6416220664978027
96	1.7991045713424683
97	1.6533414125442505
98	1.4325551986694336
99	1.8375498056411743
100	1.868700385093689
