1	0.1850988119840622
1	0.7616246342658997
1	0.17449970543384552
1	0.3159790337085724
1	0.2762109339237213
1	0.36551690101623535
1	0.40021833777427673
1	0.14569531381130219
1	0.5517935752868652
1	0.5116226673126221
1	0.2965877950191498
1	0.6971075534820557
1	0.31114810705184937
1	0.5967888832092285
1	0.5984253883361816
1	0.5924518704414368
1	0.5933517813682556
1	0.7613030076026917
1	0.7278888821601868
1	1.1591789722442627
1	1.1358839273452759
1	1.149546504020691
1	1.0513525009155273
1	0.9597190618515015
1	0.43507471680641174
1	1.164410948753357
